StartTime,EndTime,AreaID,UnitName,Load
2022-02-07T23:00+00:00Z,2022-02-07T23:15+00:00Z,10Y1001A1001A83F,MAW,57188
2022-02-07T23:15+00:00Z,2022-02-07T23:30+00:00Z,10Y1001A1001A83F,MAW,56645
2022-02-07T23:30+00:00Z,2022-02-07T23:45+00:00Z,10Y1001A1001A83F,MAW,56378
2022-02-07T23:45+00:00Z,2022-02-08T00:00+00:00Z,10Y1001A1001A83F,MAW,55911
2022-02-08T00:00+00:00Z,2022-02-08T00:15+00:00Z,10Y1001A1001A83F,MAW,55641
2022-02-08T00:15+00:00Z,2022-02-08T00:30+00:00Z,10Y1001A1001A83F,MAW,55126
2022-02-08T00:30+00:00Z,2022-02-08T00:45+00:00Z,10Y1001A1001A83F,MAW,55057
2022-02-08T00:45+00:00Z,2022-02-08T01:00+00:00Z,10Y1001A1001A83F,MAW,54609
2022-02-08T01:00+00:00Z,2022-02-08T01:15+00:00Z,10Y1001A1001A83F,MAW,54334
2022-02-08T01:15+00:00Z,2022-02-08T01:30+00:00Z,10Y1001A1001A83F,MAW,54522
2022-02-08T01:30+00:00Z,2022-02-08T01:45+00:00Z,10Y1001A1001A83F,MAW,54936
2022-02-08T01:45+00:00Z,2022-02-08T02:00+00:00Z,10Y1001A1001A83F,MAW,55235
2022-02-08T02:00+00:00Z,2022-02-08T02:15+00:00Z,10Y1001A1001A83F,MAW,55143
2022-02-08T02:15+00:00Z,2022-02-08T02:30+00:00Z,10Y1001A1001A83F,MAW,55227
2022-02-08T02:30+00:00Z,2022-02-08T02:45+00:00Z,10Y1001A1001A83F,MAW,55376
2022-02-08T02:45+00:00Z,2022-02-08T03:00+00:00Z,10Y1001A1001A83F,MAW,55824
2022-02-08T03:00+00:00Z,2022-02-08T03:15+00:00Z,10Y1001A1001A83F,MAW,56144
2022-02-08T03:15+00:00Z,2022-02-08T03:30+00:00Z,10Y1001A1001A83F,MAW,56777
2022-02-08T03:30+00:00Z,2022-02-08T03:45+00:00Z,10Y1001A1001A83F,MAW,57468
2022-02-08T03:45+00:00Z,2022-02-08T04:00+00:00Z,10Y1001A1001A83F,MAW,58382
2022-02-08T04:00+00:00Z,2022-02-08T04:15+00:00Z,10Y1001A1001A83F,MAW,59085
2022-02-08T04:15+00:00Z,2022-02-08T04:30+00:00Z,10Y1001A1001A83F,MAW,60170
2022-02-08T04:30+00:00Z,2022-02-08T04:45+00:00Z,10Y1001A1001A83F,MAW,61412
2022-02-08T04:45+00:00Z,2022-02-08T05:00+00:00Z,10Y1001A1001A83F,MAW,63510
2022-02-08T05:00+00:00Z,2022-02-08T05:15+00:00Z,10Y1001A1001A83F,MAW,65615
2022-02-08T05:15+00:00Z,2022-02-08T05:30+00:00Z,10Y1001A1001A83F,MAW,67317
2022-02-08T05:30+00:00Z,2022-02-08T05:45+00:00Z,10Y1001A1001A83F,MAW,68740
2022-02-08T05:45+00:00Z,2022-02-08T06:00+00:00Z,10Y1001A1001A83F,MAW,70434
2022-02-08T06:00+00:00Z,2022-02-08T06:15+00:00Z,10Y1001A1001A83F,MAW,71368
