StartTime,EndTime,AreaID,UnitName,Load
2022-01-03T10:00+00:00Z,2022-01-03T11:00+00:00Z,10YPL-AREA-----S,MAW,23608
2022-01-03T11:00+00:00Z,2022-01-03T12:00+00:00Z,10YPL-AREA-----S,MAW,23666
2022-01-03T12:00+00:00Z,2022-01-03T13:00+00:00Z,10YPL-AREA-----S,MAW,23374
2022-01-03T13:00+00:00Z,2022-01-03T14:00+00:00Z,10YPL-AREA-----S,MAW,23417
2022-01-03T14:00+00:00Z,2022-01-03T15:00+00:00Z,10YPL-AREA-----S,MAW,23971
2022-01-03T15:00+00:00Z,2022-01-03T16:00+00:00Z,10YPL-AREA-----S,MAW,23882
2022-01-03T16:00+00:00Z,2022-01-03T17:00+00:00Z,10YPL-AREA-----S,MAW,23558
2022-01-03T17:00+00:00Z,2022-01-03T18:00+00:00Z,10YPL-AREA-----S,MAW,23340
2022-01-03T18:00+00:00Z,2022-01-03T19:00+00:00Z,10YPL-AREA-----S,MAW,22852
2022-01-03T19:00+00:00Z,2022-01-03T20:00+00:00Z,10YPL-AREA-----S,MAW,21306
2022-01-03T20:00+00:00Z,2022-01-03T21:00+00:00Z,10YPL-AREA-----S,MAW,19825
2022-01-03T21:00+00:00Z,2022-01-03T22:00+00:00Z,10YPL-AREA-----S,MAW,18509
2022-01-03T22:00+00:00Z,2022-01-03T23:00+00:00Z,10YPL-AREA-----S,MAW,17594
2022-01-03T23:00+00:00Z,2022-01-04T00:00+00:00Z,10YPL-AREA-----S,MAW,16880
2022-01-04T00:00+00:00Z,2022-01-04T01:00+00:00Z,10YPL-AREA-----S,MAW,16612
2022-01-04T01:00+00:00Z,2022-01-04T02:00+00:00Z,10YPL-AREA-----S,MAW,16603
2022-01-04T02:00+00:00Z,2022-01-04T03:00+00:00Z,10YPL-AREA-----S,MAW,16936
2022-01-04T03:00+00:00Z,2022-01-04T04:00+00:00Z,10YPL-AREA-----S,MAW,17763
2022-01-04T04:00+00:00Z,2022-01-04T05:00+00:00Z,10YPL-AREA-----S,MAW,20158
2022-01-04T05:00+00:00Z,2022-01-04T06:00+00:00Z,10YPL-AREA-----S,MAW,22051
2022-01-04T06:00+00:00Z,2022-01-04T07:00+00:00Z,10YPL-AREA-----S,MAW,23023
2022-01-04T07:00+00:00Z,2022-01-04T08:00+00:00Z,10YPL-AREA-----S,MAW,23454
