StartTime,EndTime,AreaID,UnitName,Load
2022-01-02T08:00+00:00Z,2022-01-02T08:30+00:00Z,10Y1001A1001A92E,MAW,543
2022-01-02T08:30+00:00Z,2022-01-02T09:00+00:00Z,10Y1001A1001A92E,MAW,576
2022-01-02T09:00+00:00Z,2022-01-02T09:30+00:00Z,10Y1001A1001A92E,MAW,602
2022-01-02T09:30+00:00Z,2022-01-02T10:00+00:00Z,10Y1001A1001A92E,MAW,639
2022-01-02T10:00+00:00Z,2022-01-02T10:30+00:00Z,10Y1001A1001A92E,MAW,687
2022-01-02T10:30+00:00Z,2022-01-02T11:00+00:00Z,10Y1001A1001A92E,MAW,733
2022-01-02T11:00+00:00Z,2022-01-02T11:30+00:00Z,10Y1001A1001A92E,MAW,765
2022-01-02T11:30+00:00Z,2022-01-02T12:00+00:00Z,10Y1001A1001A92E,MAW,797
2022-01-02T12:00+00:00Z,2022-01-02T12:30+00:00Z,10Y1001A1001A92E,MAW,823
2022-01-02T12:30+00:00Z,2022-01-02T13:00+00:00Z,10Y1001A1001A92E,MAW,855
2022-01-02T13:00+00:00Z,2022-01-02T13:30+00:00Z,10Y1001A1001A92E,MAW,880
2022-01-02T13:30+00:00Z,2022-01-02T14:00+00:00Z,10Y1001A1001A92E,MAW,890
2022-01-02T14:00+00:00Z,2022-01-02T14:30+00:00Z,10Y1001A1001A92E,MAW,886
2022-01-02T14:30+00:00Z,2022-01-02T15:00+00:00Z,10Y1001A1001A92E,MAW,861
2022-01-02T15:00+00:00Z,2022-01-02T15:30+00:00Z,10Y1001A1001A92E,MAW,858
2022-01-02T15:30+00:00Z,2022-01-02T16:00+00:00Z,10Y1001A1001A92E,MAW,861
2022-01-02T16:00+00:00Z,2022-01-02T16:30+00:00Z,10Y1001A1001A92E,MAW,883
2022-01-02T16:30+00:00Z,2022-01-02T17:00+00:00Z,10Y1001A1001A92E,MAW,920
2022-01-02T17:00+00:00Z,2022-01-02T17:30+00:00Z,10Y1001A1001A92E,MAW,1008
2022-01-02T17:30+00:00Z,2022-01-02T18:00+00:00Z,10Y1001A1001A92E,MAW,1080
2022-01-02T18:00+00:00Z,2022-01-02T18:30+00:00Z,10Y1001A1001A92E,MAW,1109
2022-01-02T18:30+00:00Z,2022-01-02T19:00+00:00Z,10Y1001A1001A92E,MAW,1075
2022-01-02T19:00+00:00Z,2022-01-02T19:30+00:00Z,10Y1001A1001A92E,MAW,1011
2022-01-02T19:30+00:00Z,2022-01-02T20:00+00:00Z,10Y1001A1001A92E,MAW,962
2022-01-02T20:00+00:00Z,2022-01-02T20:30+00:00Z,10Y1001A1001A92E,MAW,920
2022-01-02T20:30+00:00Z,2022-01-02T21:00+00:00Z,10Y1001A1001A92E,MAW,874
2022-01-02T21:00+00:00Z,2022-01-02T21:30+00:00Z,10Y1001A1001A92E,MAW,841
2022-01-02T21:30+00:00Z,2022-01-02T22:00+00:00Z,10Y1001A1001A92E,MAW,814
2022-01-02T22:00+00:00Z,2022-01-02T22:30+00:00Z,10Y1001A1001A92E,MAW,774
2022-01-02T22:30+00:00Z,2022-01-02T23:00+00:00Z,10Y1001A1001A92E,MAW,727
2022-01-02T23:00+00:00Z,2022-01-02T23:30+00:00Z,10Y1001A1001A92E,MAW,686
2022-01-02T23:30+00:00Z,2022-01-03T00:00+00:00Z,10Y1001A1001A92E,MAW,636
2022-01-03T00:00+00:00Z,2022-01-03T00:30+00:00Z,10Y1001A1001A92E,MAW,584
2022-01-03T00:30+00:00Z,2022-01-03T01:00+00:00Z,10Y1001A1001A92E,MAW,545
2022-01-03T01:00+00:00Z,2022-01-03T01:30+00:00Z,10Y1001A1001A92E,MAW,517
2022-01-03T01:30+00:00Z,2022-01-03T02:00+00:00Z,10Y1001A1001A92E,MAW,495
2022-01-03T02:00+00:00Z,2022-01-03T02:30+00:00Z,10Y1001A1001A92E,MAW,499
2022-01-03T02:30+00:00Z,2022-01-03T03:00+00:00Z,10Y1001A1001A92E,MAW,481
2022-01-03T03:00+00:00Z,2022-01-03T03:30+00:00Z,10Y1001A1001A92E,MAW,469
2022-01-03T03:30+00:00Z,2022-01-03T04:00+00:00Z,10Y1001A1001A92E,MAW,457
2022-01-03T04:00+00:00Z,2022-01-03T04:30+00:00Z,10Y1001A1001A92E,MAW,460
2022-01-03T04:30+00:00Z,2022-01-03T05:00+00:00Z,10Y1001A1001A92E,MAW,451
2022-01-03T05:00+00:00Z,2022-01-03T05:30+00:00Z,10Y1001A1001A92E,MAW,461
2022-01-03T05:30+00:00Z,2022-01-03T06:00+00:00Z,10Y1001A1001A92E,MAW,469
2022-01-03T06:00+00:00Z,2022-01-03T06:30+00:00Z,10Y1001A1001A92E,MAW,478
2022-01-03T06:30+00:00Z,2022-01-03T07:00+00:00Z,10Y1001A1001A92E,MAW,512
2022-01-03T07:00+00:00Z,2022-01-03T07:30+00:00Z,10Y1001A1001A92E,MAW,566
