StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2021-12-31T23:45+00:00Z,2022-01-01T00:00+00:00Z,10YHU-MAVIR----U,MAW,B04,504
2022-01-01T00:00+00:00Z,2022-01-01T00:15+00:00Z,10YHU-MAVIR----U,MAW,B04,551
2022-01-01T00:15+00:00Z,2022-01-01T00:30+00:00Z,10YHU-MAVIR----U,MAW,B04,552
2022-01-01T00:30+00:00Z,2022-01-01T00:45+00:00Z,10YHU-MAVIR----U,MAW,B04,543
2022-01-01T00:45+00:00Z,2022-01-01T01:00+00:00Z,10YHU-MAVIR----U,MAW,B04,543
2022-01-01T01:00+00:00Z,2022-01-01T01:15+00:00Z,10YHU-MAVIR----U,MAW,B04,551
2022-01-01T01:15+00:00Z,2022-01-01T01:30+00:00Z,10YHU-MAVIR----U,MAW,B04,551
2022-01-01T01:30+00:00Z,2022-01-01T01:45+00:00Z,10YHU-MAVIR----U,MAW,B04,522
2022-01-01T01:45+00:00Z,2022-01-01T02:00+00:00Z,10YHU-MAVIR----U,MAW,B04,539
2022-01-01T02:00+00:00Z,2022-01-01T02:15+00:00Z,10YHU-MAVIR----U,MAW,B04,551
2022-01-01T02:15+00:00Z,2022-01-01T02:30+00:00Z,10YHU-MAVIR----U,MAW,B04,552
2022-01-01T02:30+00:00Z,2022-01-01T02:45+00:00Z,10YHU-MAVIR----U,MAW,B04,552
2022-01-01T02:45+00:00Z,2022-01-01T03:00+00:00Z,10YHU-MAVIR----U,MAW,B04,549
2022-01-01T03:00+00:00Z,2022-01-01T03:15+00:00Z,10YHU-MAVIR----U,MAW,B04,548
2022-01-01T03:15+00:00Z,2022-01-01T03:30+00:00Z,10YHU-MAVIR----U,MAW,B04,549
2022-01-01T03:30+00:00Z,2022-01-01T03:45+00:00Z,10YHU-MAVIR----U,MAW,B04,551
2022-01-01T03:45+00:00Z,2022-01-01T04:00+00:00Z,10YHU-MAVIR----U,MAW,B04,552
2022-01-01T04:00+00:00Z,2022-01-01T04:15+00:00Z,10YHU-MAVIR----U,MAW,B04,551
2022-01-01T04:15+00:00Z,2022-01-01T04:30+00:00Z,10YHU-MAVIR----U,MAW,B04,551
2022-01-01T04:30+00:00Z,2022-01-01T04:45+00:00Z,10YHU-MAVIR----U,MAW,B04,551
2022-01-01T04:45+00:00Z,2022-01-01T05:00+00:00Z,10YHU-MAVIR----U,MAW,B04,496
2022-01-01T05:00+00:00Z,2022-01-01T05:15+00:00Z,10YHU-MAVIR----U,MAW,B04,493
2022-01-01T05:15+00:00Z,2022-01-01T05:30+00:00Z,10YHU-MAVIR----U,MAW,B04,497
2022-01-01T05:30+00:00Z,2022-01-01T05:45+00:00Z,10YHU-MAVIR----U,MAW,B04,465
2022-01-01T05:45+00:00Z,2022-01-01T06:00+00:00Z,10YHU-MAVIR----U,MAW,B04,481
2022-01-01T06:00+00:00Z,2022-01-01T06:15+00:00Z,10YHU-MAVIR----U,MAW,B04,439
2022-01-01T06:15+00:00Z,2022-01-01T06:30+00:00Z,10YHU-MAVIR----U,MAW,B04,423
2022-01-01T06:30+00:00Z,2022-01-01T06:45+00:00Z,10YHU-MAVIR----U,MAW,B04,397
2022-01-01T06:45+00:00Z,2022-01-01T07:00+00:00Z,10YHU-MAVIR----U,MAW,B04,349
2022-01-01T07:00+00:00Z,2022-01-01T07:15+00:00Z,10YHU-MAVIR----U,MAW,B04,351
2022-01-01T07:15+00:00Z,2022-01-01T07:30+00:00Z,10YHU-MAVIR----U,MAW,B04,376
2022-01-01T07:30+00:00Z,2022-01-01T07:45+00:00Z,10YHU-MAVIR----U,MAW,B04,414
2022-01-01T07:45+00:00Z,2022-01-01T08:00+00:00Z,10YHU-MAVIR----U,MAW,B04,473
2022-01-01T08:00+00:00Z,2022-01-01T08:15+00:00Z,10YHU-MAVIR----U,MAW,B04,519
2022-01-01T08:15+00:00Z,2022-01-01T08:30+00:00Z,10YHU-MAVIR----U,MAW,B04,473
