StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2021-12-31T23:00+00:00Z,2022-01-01T00:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1465
2022-01-01T00:00+00:00Z,2022-01-01T01:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1372
2022-01-01T01:00+00:00Z,2022-01-01T02:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1291
2022-01-01T02:00+00:00Z,2022-01-01T03:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1284
2022-01-01T03:00+00:00Z,2022-01-01T04:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1296
2022-01-01T04:00+00:00Z,2022-01-01T05:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1306
2022-01-01T05:00+00:00Z,2022-01-01T06:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1304
2022-01-01T06:00+00:00Z,2022-01-01T07:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1295
2022-01-01T07:00+00:00Z,2022-01-01T08:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1251
2022-01-01T08:00+00:00Z,2022-01-01T09:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1158
2022-01-01T09:00+00:00Z,2022-01-01T10:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1140
2022-01-01T10:00+00:00Z,2022-01-01T11:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1173
2022-01-01T11:00+00:00Z,2022-01-01T12:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1105
2022-01-01T12:00+00:00Z,2022-01-01T13:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1172
2022-01-01T13:00+00:00Z,2022-01-01T14:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1182
2022-01-01T14:00+00:00Z,2022-01-01T15:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1194
2022-01-01T15:00+00:00Z,2022-01-01T16:00+00:00Z,10YIT-GRTN-----B,MAW,B05,1216
