StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2021-12-31T23:45+00:00Z,2022-01-01T00:00+00:00Z,10YNL----------L,MAW,B19,1516
2022-01-01T00:00+00:00Z,2022-01-01T00:15+00:00Z,10YNL----------L,MAW,B19,1519
2022-01-01T00:15+00:00Z,2022-01-01T00:30+00:00Z,10YNL----------L,MAW,B19,1458
2022-01-01T00:30+00:00Z,2022-01-01T00:45+00:00Z,10YNL----------L,MAW,B19,1418
2022-01-01T00:45+00:00Z,2022-01-01T01:00+00:00Z,10YNL----------L,MAW,B19,1344
2022-01-01T01:00+00:00Z,2022-01-01T01:15+00:00Z,10YNL----------L,MAW,B19,1325
2022-01-01T01:15+00:00Z,2022-01-01T01:30+00:00Z,10YNL----------L,MAW,B19,1371
2022-01-01T01:30+00:00Z,2022-01-01T01:45+00:00Z,10YNL----------L,MAW,B19,1436
2022-01-01T01:45+00:00Z,2022-01-01T02:00+00:00Z,10YNL----------L,MAW,B19,1362
2022-01-01T02:00+00:00Z,2022-01-01T02:15+00:00Z,10YNL----------L,MAW,B19,1405
2022-01-01T02:15+00:00Z,2022-01-01T02:30+00:00Z,10YNL----------L,MAW,B19,1442
2022-01-01T02:30+00:00Z,2022-01-01T02:45+00:00Z,10YNL----------L,MAW,B19,1403
2022-01-01T02:45+00:00Z,2022-01-01T03:00+00:00Z,10YNL----------L,MAW,B19,1434
2022-01-01T03:00+00:00Z,2022-01-01T03:15+00:00Z,10YNL----------L,MAW,B19,1424
2022-01-01T03:15+00:00Z,2022-01-01T03:30+00:00Z,10YNL----------L,MAW,B19,1405
2022-01-01T03:30+00:00Z,2022-01-01T03:45+00:00Z,10YNL----------L,MAW,B19,1377
2022-01-01T03:45+00:00Z,2022-01-01T04:00+00:00Z,10YNL----------L,MAW,B19,1286
2022-01-01T04:00+00:00Z,2022-01-01T04:15+00:00Z,10YNL----------L,MAW,B19,1237
2022-01-01T04:15+00:00Z,2022-01-01T04:30+00:00Z,10YNL----------L,MAW,B19,1317
2022-01-01T04:30+00:00Z,2022-01-01T04:45+00:00Z,10YNL----------L,MAW,B19,1332
2022-01-01T04:45+00:00Z,2022-01-01T05:00+00:00Z,10YNL----------L,MAW,B19,1258
2022-01-01T05:00+00:00Z,2022-01-01T05:15+00:00Z,10YNL----------L,MAW,B19,1319
2022-01-01T05:15+00:00Z,2022-01-01T05:30+00:00Z,10YNL----------L,MAW,B19,1244
2022-01-01T05:30+00:00Z,2022-01-01T05:45+00:00Z,10YNL----------L,MAW,B19,1053
2022-01-01T05:45+00:00Z,2022-01-01T06:00+00:00Z,10YNL----------L,MAW,B19,1028
2022-01-01T06:00+00:00Z,2022-01-01T06:15+00:00Z,10YNL----------L,MAW,B19,1015
2022-01-01T06:15+00:00Z,2022-01-01T06:30+00:00Z,10YNL----------L,MAW,B19,1005
2022-01-01T06:30+00:00Z,2022-01-01T06:45+00:00Z,10YNL----------L,MAW,B19,1018
